Date,Open,Close,Volume,Returns,High,Low,LongStop,ShortStop,stopdist_long,stopdist_short,Signal,Open,Regime_2,Prob_Regime0,Prob_Regime1,ROC_5,ROC_22
2017-10-01 23:59:59.999,4378.49,4378.48,726.963685,-0.0006851645879657,4406.52,4240.04,3366.019355850972,4608.360644149028,3.4998962953380275,0.7946564831696104,0,4378.49,0.0,0.8104846271985937,0.1895153728014395,12.779115741754342,4.886333692657785
2017-10-02 23:59:59.999,4400.0,4380.0,655.756974,0.0347152436461994,4561.63,4360.0,3396.697920265874,4577.682079734126,3.505311607086167,0.7047043862577083,0,4400.0,0.0,0.9123149142468406,0.0876850857531925,4.459813975673743,4.917969957050716
2017-10-03 23:59:59.999,4380.0,4310.0,1082.323563,-1.5981735159817378,4467.33,4180.8,3396.697920265874,4577.682079734126,3.2488099302069933,0.9522021443681096,0,4380.0,0.0,0.9079301194842512,0.092069880515782,3.2458977123008825,-1.564687530689668
2017-10-04 23:59:59.999,4314.9,4208.59,868.465101,-2.352900232018562,4373.0,4142.0,3413.6252654153577,4577.682079734126,2.879190102421441,1.33677157818564,0,4314.9,0.0,0.8744482378625522,0.1255517621374811,0.8120363428182786,-3.880113646744976
2017-10-05 23:59:59.999,4208.59,4292.43,779.138638,1.9921161244027097,4355.0,4110.0,3424.512738873822,4577.682079734126,3.179226492628745,1.0448933436252248,0,4208.59,0.0,0.8723676911942254,0.1276323088058078,-1.965965591034391,-1.999315068493146
2017-10-06 23:59:59.999,4318.99,4369.0,506.529176,1.7838380590947225,4417.0,4292.0,3476.31146498644,4577.682079734126,3.457396825888221,0.8082289979018952,0,4318.99,0.0,0.8388590415321155,0.1611409584679178,-0.2165134932670565,1.3689095127610296
2017-10-07 23:59:59.999,4369.0,4423.0,297.5975,1.2359807736324058,4479.5,4312.56,3508.251318487796,4577.682079734126,3.672641500000815,0.6210359597336107,0,4369.0,0.0,0.7158518900439936,0.2841481099560399,0.9817351598173428,5.094580370147717
2017-10-08 23:59:59.999,4425.0,4640.0,518.462004,4.906172281257071,4658.0,4425.0,3556.1761866390166,4577.682079734126,4.376187280844476,-0.2516228991043269,0,4425.0,1.0,0.2507363418628227,0.7492636581372107,7.656612529002316,8.09727823167763
2017-10-09 23:59:59.999,4640.0,4786.95,646.463145,3.1670258620689618,4889.98,4550.0,3740.865567975115,5073.824432024885,4.0720223602623244,1.1166967656059126,0,4640.0,1.0,0.4321023966490456,0.5678976033509878,13.742369772299035,9.566262302586392
2017-10-10 23:59:59.999,4786.95,4783.06,1043.221773,-0.0812625993586557,4960.0,4680.59,3879.935511177603,5073.824432024885,3.4849892144306605,1.1220057944260342,0,4786.95,0.0,0.6594924476861447,0.3405075523138887,11.430122331639648,8.140628532670146
2017-10-11 23:59:59.999,4783.06,4821.43,753.429396,0.8022061190952945,4881.61,4710.0,3910.573460059843,5073.824432024885,3.637703366646764,1.0079919667263322,0,4783.06,0.0,0.5681292412174508,0.4318707587825826,10.35545891508356,3.910129310344823
2017-10-12 23:59:59.999,4821.43,5430.0,1276.701482,12.62218885268478,5439.99,4810.16,3910.573460059843,5073.824432024885,5.26962100479762,-1.2352754181003782,0,4821.43,1.0,1.0648587668100292e-10,0.9999999998935474,22.767352475695237,13.43339704822486
2017-10-13 23:59:59.999,5439.99,5649.98,1879.82762,4.051197053406996,5846.17,5379.84,4358.523052648473,5280.066947351527,4.218568889328986,-1.2083280815979078,0,5439.99,1.0,0.0552817278097746,0.9447182721902584,21.76681034482757,18.12479876898887
2017-10-14 23:59:59.999,5650.0,5869.99,970.759046,3.8939960849418975,5900.0,5580.01,4573.654247383625,5284.915752616374,4.215429318798859,-1.902546567212496,0,5650.0,1.0,0.1623576006574483,0.8376423993425847,22.62484462967025,21.74790466728749
2017-10-15 23:59:59.999,5855.03,5709.99,1343.523375,-2.7257286639329914,5922.3,5400.01,4718.495322645264,5443.924677354737,3.0136755635844903,-0.8087129255323002,0,5855.03,1.0,0.4432174070508395,0.5567825929491932,19.379434922413672,5.156353591160223
2017-10-16 23:59:59.999,5710.0,5760.02,1528.996462,0.8761836710747373,5788.91,5585.19,4762.342790380737,5476.647209619263,3.1525111997236914,-0.8954157584827929,0,5710.0,0.0,0.6741288014551294,0.3258711985449034,19.4670460838382,1.947617513690325
2017-10-17 23:59:59.999,5760.0,5595.0,1429.869376,-2.864920607914568,5774.98,5508.63,4779.885011342663,5513.104988657336,2.6170896289673427,-0.2629403063757765,0,5760.0,0.0,0.6189531926195473,0.3810468073804852,3.038674033149169,-4.684675783093328
2017-10-18 23:59:59.999,5595.0,5512.06,2317.804373,-1.4823949955317215,5596.0,5037.95,4779.885011342663,5816.4119897916025,2.178329090945968,0.9054922710021932,0,5595.0,0.0,0.6042892785230639,0.3957107214769686,-2.441070587860472,-3.4663808518053285
2017-10-19 23:59:59.999,5513.0,5683.9,1881.722107,3.1175277482465624,5710.0,5490.26,4779.885011342663,5816.4119897916025,2.7860427612585914,0.408382686759639,0,5513.0,1.0,0.3371542136684669,0.6628457863315655,-3.1701927941955588,-1.3215231891556043
2017-10-20 23:59:59.999,5683.31,6010.01,1972.97722,5.737433804254133,6110.0,5600.0,4779.885011342663,5816.4119897916025,3.5860362343866488,-0.5643731213608085,0,5683.31,1.0,0.0785127375312008,0.9214872624688316,5.254299919964844,7.417515638963357
2017-10-21 23:59:59.999,6013.72,6024.97,1664.307693,0.2489180550448333,6171.0,5850.03,4817.119869441922,6014.320130558079,3.5438933969346387,-0.0312472557965475,0,6013.72,0.0,0.6385104482971345,0.3614895517028979,4.599810417324934,9.305232526496445
2017-10-22 23:59:59.999,6003.27,5950.02,1362.092216,-1.2439895966286918,6060.0,5720.03,4832.379382497729,6622.590617502271,3.280037679191703,1.973851820323804,0,6003.27,0.0,0.7239143463902113,0.2760856536098211,6.34530831099196,4.681996516476383
2017-10-23 23:59:59.999,5975.0,5915.93,1812.557715,-0.5729392506243713,6080.0,5621.03,4832.379382497729,6622.590617502271,3.073351796689147,2.0043518441772417,0,5975.0,0.0,0.61021907756328,0.3897809224367526,7.327024742110932,-1.565388410335422
2017-10-24 23:59:59.999,5909.47,5477.03,2580.418767,-7.418951880769386,5925.0,5450.0,4832.379382497729,6622.590617502271,1.767101220920435,3.1401840173053146,0,5909.47,1.0,0.0010549980820533,0.9989450019179794,-3.639578458452819,-9.094485117768226
2017-10-25 23:59:59.999,5506.92,5689.99,2282.813205,3.8882386987108,5704.96,5286.98,4832.379382497729,6622.590617502271,2.317089002531022,2.519696690395081,0,5506.92,1.0,0.1085237642840999,0.8914762357159327,-5.324783153439016,-4.370237410966693
2017-10-26 23:59:59.999,5670.1,5861.77,1972.965882,3.01898597361332,5939.99,5650.0,4832.379382497729,6622.590617502271,2.842750838237748,2.1010716548019914,0,5670.1,1.0,0.3333138620879416,0.6666861379120911,-2.708727180384296,-0.9154942671735444
2017-10-27 23:59:59.999,5861.77,5768.83,1403.706416,-1.5855279207474982,5980.0,5649.24,4832.379382497729,6622.590617502271,2.608674346838779,2.3783244728481474,0,5861.77,0.0,0.5301599168909659,0.4698400831090668,-3.045199848067748,5.327704978793246
2017-10-28 23:59:59.999,5768.79,5719.64,1276.754412,-0.8526858999138409,5850.02,5630.03,4832.379382497729,6622.590617502271,2.571195287391706,2.6166633869144165,0,5768.79,1.0,0.4841220117801406,0.5158779882198922,-3.317990577981822,0.5210905467320837
2017-10-29 23:59:59.999,5709.98,6169.98,1804.778173,7.873572462602518,6189.88,5648.01,4832.379382497729,6622.590617502271,3.667106728731861,1.2408572627884908,0,5709.98,1.0,0.0005569349949243,0.9994430650051084,12.6519299693447,5.257968156375958
2017-10-30 23:59:59.999,6133.01,6120.5,1473.687043,-0.8019474941571847,6248.68,6030.0,4944.459366874069,6622.590617502271,3.3586886296983267,1.433935189467652,0,6133.01,1.0,0.1787058512098905,0.8212941487901422,7.566094140762991,6.0960368046900415
2017-10-31 23:59:59.999,6120.52,6463.0,1511.774925,5.595948043460508,6498.01,6100.0,4944.459366874069,6622.590617502271,4.278364091965271,0.4496335181566773,0,6120.52,1.0,0.0105251492216859,0.9894748507783466,10.256799567366158,12.996622165031368
2017-11-01 23:59:59.999,6463.0,6753.98,1675.615188,4.502243540151629,6774.67,6338.02,5192.127637167996,6622.590617502271,4.301362929736339,-0.3618481699588576,0,6463.0,1.0,0.0341831283435261,0.9658168716565064,17.077119623909876,9.46518465213826
2017-11-02 23:59:59.999,6753.98,7019.98,2503.610803,3.938418532480114,7300.0,6685.1,5394.979873451196,6836.030126548803,4.185062482197323,-0.4737487101742858,0,6753.98,1.0,0.1467666818455358,0.8532333181544967,22.73464763516584,14.69618495220979
2017-11-03 23:59:59.999,7010.31,7115.04,1891.497592,1.3541349120652857,7346.34,6923.0,5648.710886106077,6848.299113893923,3.742629252441353,-0.6808241299333225,0,7010.31,1.0,0.4434410594228453,0.5565589405771874,15.317067478338677,10.088813244623228
2017-11-04 23:59:59.999,7115.02,7357.09,1399.191767,3.401948548426992,7480.99,6901.0,5677.901297495469,7127.12870250453,4.089487290630759,-0.5600465284467606,0,7115.02,1.0,0.4079739014590843,0.5920260985409482,20.20406829507393,8.929697748586761
2017-11-05 23:59:59.999,7357.27,7345.01,1207.83233,-0.1641953544132213,7590.25,7279.02,5954.734667745923,7121.995332254078,3.469850722546873,-0.5566002561248927,0,7357.27,1.0,0.461234468418364,0.5387655315816685,13.64706792511219,4.630070171140099
2017-11-06 23:59:59.999,7345.1,6960.12,1763.019261,-5.240156242129013,7401.0,6906.0,5954.734667745923,7155.00979902867,2.451527589106663,0.4752185095868262,0,7345.1,1.0,0.0920404254456434,0.9079595745543892,3.052126301825009,-2.177359508871346
2017-11-07 23:59:59.999,6981.72,7064.04,1440.259494,1.4930777055568,7198.49,6901.0,5961.1356808741975,7115.594319125803,2.765251745026789,0.1292593278075951,0,6981.72,1.0,0.3084152862701629,0.6915847137298694,0.6276371157752703,-3.983232500893696
2017-11-08 23:59:59.999,7070.0,7303.0,2822.298802,3.3827668019999813,7770.02,6651.0,5961.1356808741975,7115.594319125803,2.8498057290467527,-0.3980058008839,0,7070.0,1.0,0.2123230811062629,0.7876769188937696,2.6417279453102127,-0.571952931309827
2017-11-09 23:59:59.999,7303.01,7079.99,1913.398308,-3.05367657127208,7392.0,7015.0,5961.1356808741975,7735.6642984919,2.424515029583503,1.4208214278042122,0,7303.01,1.0,0.1342798787206808,0.8657201212793516,-3.766434826813325,1.7222404211421516
2017-11-10 23:59:59.999,7079.0,6506.98,3254.704105,-8.093373013238725,7279.91,6255.01,5961.1356808741975,7735.6642984919,1.0541239560767757,2.372811272580443,0,7079.0,1.0,3.016519680868425e-05,0.9999698348032238,-11.40951475899966,-7.885855685981403
2017-11-11 23:59:59.999,6503.0,6245.05,2754.156861,-4.02536967994368,6797.98,6100.0,5961.1356808741975,7735.6642984919,0.5298548264052969,2.781857508267182,0,6503.0,1.0,0.0174136915067233,0.9825863084933092,-10.273817118095662,-14.486512392167604
2017-11-12 23:59:59.999,6245.05,5811.03,4968.483069,-6.949824260814575,6630.0,5325.01,5961.1356808741975,7735.6642984919,-0.2449706115296568,3.1409793308732605,-1,6245.05,1.0,0.000147962573973,0.9998520374260592,-17.73786671649651,-17.92318915704684
2017-11-13 23:59:59.999,5839.94,6465.99,2621.243039,11.270979499331446,6697.47,5699.99,5077.810288759464,7735.6642984919,2.1316510498386725,1.9496773576346207,0,5839.94,1.0,2.6693977126061006e-09,0.9999999973306346,-11.461180336847876,-0.6299389271213318
2017-11-14 23:59:59.999,6465.99,6574.99,1254.292531,1.6857434051088749,6684.98,6311.07,5174.869759883518,7735.6642984919,2.245612404431788,1.8615719761195184,0,6465.99,1.0,0.1346520959239011,0.865347904076131,-7.13277843612774,5.283224313656398
2017-11-15 23:59:59.999,6575.99,7240.06,1779.605845,10.115148464104127,7298.0,6575.99,5174.869759883518,7735.6642984919,3.260260366459535,0.7823971953929946,0,6575.99,1.0,1.1801596135277345e-07,0.9999998819840707,11.26605583542597,24.591681681216592
2017-11-16 23:59:59.999,7240.14,7864.5,2331.95675,8.624790402289474,7940.0,7076.0,5174.869759883518,7735.6642984919,4.096929603904288,-0.1962466035946459,1,7240.14,1.0,2.3016587003363422e-05,0.9999769834130288,25.931737936445654,21.62870650898008
2017-11-17 23:59:59.999,7876.98,7699.19,3982.395925,-2.101977239493935,7989.0,7451.0,5608.228109955084,8067.301890044915,3.243565922815941,0.5710267547283746,0,7876.98,1.0,0.4802941579057738,0.5197058420942584,32.492690624553646,17.098124864068232
2017-11-18 23:59:59.999,7680.01,7761.94,3954.266477,0.8150208008894433,7819.99,7422.0,5694.558798959575,7980.971201040424,3.334576162788241,0.3532857034439077,0,7680.01,0.0,0.7050179273679564,0.2949820726320758,20.04256115459504,7.208227556125224
2017-11-19 23:59:59.999,7761.94,8038.0,3867.340444,3.5565850805340027,8123.15,7650.33,5746.065919063618,7929.464080936381,3.786650411010942,-0.1793191112912777,0,7761.94,0.0,0.6560123379416115,0.3439876620584208,22.251136503629667,2.2061160912963285
2017-11-20 23:59:59.999,8057.11,8212.0,3886.634348,2.164717591440657,8319.99,7954.0,6003.312827157257,7845.717172842744,3.799308910051829,-0.6300673205008104,0,8057.11,0.0,0.805640496206133,0.1943595037938993,13.42447438280898,6.660570787316589
2017-11-21 23:59:59.999,8212.49,8119.51,4544.474016,-1.1262786166585492,8400.0,7801.0,6171.13154444153,7851.898455558468,3.341383701571586,-0.4589420758571411,0,8212.49,0.0,0.8888150477568336,0.1111849522431987,3.2425456163774014,4.606709147455423
2017-11-22 23:59:59.999,8091.09,8205.92,3545.00571,1.064226782158029,8322.68,8091.09,6294.161889997377,7728.868110002622,3.4889041729387835,-0.8706061300390671,0,8091.09,0.0,0.8830084557260529,0.1169915442739794,6.5816014411905766,2.089076884797225
2017-11-23 23:59:59.999,8233.03,8019.99,4093.952687,-2.265803224988794,8260.0,8000.0,6394.94570099764,8283.04429900236,3.1301513937316154,0.5066937443827406,0,8233.03,0.0,0.7633566697741593,0.236643330225873,3.324555459073375,-2.338163662932302
2017-11-24 23:59:59.999,8019.97,8138.0,4411.789112,1.4714482187633715,8369.0,7850.0,6395.001130897876,8283.04429900236,3.3574572585573565,0.2793920541949045,0,8019.97,0.0,0.5914855782316253,0.4085144217684071,1.244090569793488,0.2277231015171965
2017-11-25 23:59:59.999,8138.99,8700.01,4292.623682,6.905996559351202,8734.78,8090.0,6395.001130897876,8283.04429900236,4.335116873901153,-0.7842030763799224,0,8138.99,1.0,0.0018053197142622,0.99819468028577,5.942644909887962,6.021140834909433
2017-11-26 23:59:59.999,8700.04,9128.02,4147.380237,4.919649517644231,9350.0,8604.72,6764.287216027279,9634.91278397272,4.273889222363522,0.9165179841833812,0,8700.04,1.0,0.0070650010950628,0.9929349989049694,12.420823424073625,13.81585263822025
2017-11-27 23:59:59.999,9128.0,9650.0,4521.625707,5.718436199745391,9654.28,9112.04,7196.085494424551,9631.124505575448,4.445647999312392,-0.0341958955105748,0,9128.0,1.0,0.009754281724493,0.9902457182755392,17.598026790414735,18.57950356352913
2017-11-28 23:59:59.999,9650.0,9896.8,4917.210985,2.5575129533678576,9939.0,9570.5,7782.283944982096,9629.656055017904,3.962490000918109,-0.5006134658024188,0,9650.0,1.0,0.3040737696663161,0.6959262303337163,23.4016501267458,13.756191084837832
2017-11-29 23:59:59.999,9896.79,9687.88,13352.538715,-2.110985369008167,11300.03,8520.0,7782.283944982096,10673.944949516112,2.5130743812281757,1.3004091587672388,0,9896.79,1.0,0.4354122102651862,0.564587789734846,19.044974195133936,6.133422144123246
2017-11-30 23:59:59.999,9687.88,9838.96,9389.574329,1.559474312233422,10900.0,8850.8,7782.283944982096,10673.944949516112,2.317732568545189,0.9409706536023787,0,9687.88,1.0,0.3939741261512021,0.6060258738488301,13.091364262799686,1.9581347150259052
2017-12-01 23:59:59.999,9837.0,10782.99,6134.923633,9.594814899135695,10898.0,9380.0,7782.283944982096,10673.944949516112,3.157212213434027,-0.1147324525927954,0,9837.0,1.0,9.3265864069888e-06,0.9999906734136256,18.13065703186452,8.954308463341686
2017-12-02 23:59:59.999,10775.04,10890.01,4765.439757,0.9924890962525356,11190.0,10620.0,7782.283944982096,11213.341358197247,3.406152337305944,0.3543799684884108,0,10775.04,1.0,0.4247658239083646,0.5752341760916676,12.849844559585488,12.408597133738253
2017-12-03 23:59:59.999,10902.69,11165.41,5346.636524,2.5289232975910902,11825.0,10500.0,7782.283944982096,11213.341358197247,3.54756456973438,0.0502610855624481,0,10902.69,1.0,0.4310227357902167,0.5689772642098153,12.818385740845528,13.481607812207796
2017-12-04 23:59:59.999,11165.41,11579.0,4663.424562,3.7042079063823055,11600.0,10802.0,7882.12039986023,11213.341358197247,3.940888613644797,-0.3897935918461634,0,11165.41,1.0,0.3207412593210947,0.6792587406789373,19.520473003381557,7.382089754326038
2017-12-05 23:59:59.999,11571.03,11699.99,5550.732055,1.0449088867777956,11853.0,11447.68,8482.177359874207,11796.832640125793,3.6367417670334503,0.1094506466235687,0,11571.03,1.0,0.3571308319349029,0.6428691680651292,18.914905640433545,7.437826044236861
2017-12-06 23:59:59.999,11699.99,13550.05,6707.946319,15.812492147429191,13615.23,11665.58,8482.177359874207,11796.832640125793,5.1123974205635365,-1.7686205918713909,0,11699.99,1.0,3.502131782239971e-17,1.0000000000000322,25.66134254042709,21.35738857775935
2017-12-07 23:59:59.999,13541.01,16599.0,7487.065695,22.501392983789724,16649.96,13050.0,9167.497911498109,14032.552088501892,5.934956797888929,-2.04962029174967,0,13541.01,1.0,5.070261846391811e-35,1.0000000000000322,52.42410245720619,43.3543483893255
2017-12-08 23:59:59.999,16599.0,15880.0,17589.013136,-4.331586240134944,17204.99,14015.0,11538.206620348295,14748.673379651704,3.0027459508388,-0.7824154977636233,0,16599.0,1.0,0.0117165309469415,0.9882834690530906,42.2249608388765,35.72661173214677
2017-12-09 23:59:59.999,15880.01,14656.07,13918.758687,-7.7073677581864,16269.3,12535.0,11538.206620348295,15549.599041686532,1.861658969182052,0.5335212458431068,0,15880.01,1.0,7.330271709718163e-05,0.9999266972829348,26.574574661024265,8.162479105243147
2017-12-10 23:59:59.999,14664.01,14899.98,16553.037173,1.6642251299290978,15720.12,12368.0,11538.206620348295,15549.599041686532,1.824560638884486,0.3525726454095209,0,14664.01,1.0,0.1359452990884734,0.8640547009115589,27.35036525672243,-10.235676848002894
2017-12-11 23:59:59.999,14946.26,16587.97,11820.401762,11.3288071527613,17470.0,14901.08,11538.206620348295,15549.599041686532,2.636591344205682,-0.5421560724599107,0,14946.26,1.0,1.6382057604941573e-08,0.9999999836179748,22.419991070143677,4.458249370277079
2017-12-12 23:59:59.999,16587.97,16349.99,9436.802411,-1.4346541499653198,16976.45,15875.0,11538.206620348295,17308.593001389483,2.6238255118201628,0.5227182548137,0,16587.97,1.0,0.4424973949308504,0.5575026050691818,-1.5001506114826202,11.557805059610104
2017-12-13 23:59:59.999,16349.99,16033.29,12416.328801,-1.9370042428160428,16546.0,14666.56,11538.206620348295,17308.593001389483,2.445057370825517,0.6936888017914514,0,16349.99,0.0,0.5196839995872182,0.4803160004128141,0.9653022670025324,7.606117592104167
2017-12-14 23:59:59.999,16030.34,16334.98,11616.867151,1.8816474971761863,16445.0,15450.0,11538.206620348295,17308.593001389483,2.7346173326824705,0.5550520690051877,0,16030.34,1.0,0.4160048861747006,0.5839951138253315,11.455390155751166,-1.5251414127226082
2017-12-15 23:59:59.999,16334.98,17539.83,9181.273947,7.375889043023021,17991.0,16298.45,11538.206620348295,17308.593001389483,3.433543228545336,-0.13229124530876,0,16334.98,1.0,0.0004323513216651,0.9995676486783672,17.717137875352872,7.27731331945769
2017-12-16 23:59:59.999,17516.81,19102.66,4202.628709,8.910177578688039,19539.0,17190.01,11538.206620348295,19878.20367321164,4.183777480129393,0.428940730015985,0,17516.81,1.0,9.19563247175932e-06,0.9999908043675604,15.159721171427233,19.143731573494893
2017-12-17 23:59:59.999,19120.19,18860.02,9177.183434,-1.2701895966320875,19798.68,18510.0,12956.283694109525,19878.20367321164,3.3618307832558,0.5797957493792665,0,19120.19,1.0,0.400387834743511,0.5996121652565211,15.351874832950973,15.45787016574247
2017-12-18 23:59:59.999,18860.04,18856.25,10624.633071,-0.0199893743484946,19300.0,17029.98,12956.283694109525,19878.20367321164,3.264160630251331,0.5653966095887212,0,18860.04,1.0,0.4275368273237881,0.5724631726762439,17.60686671294538,7.505317896467623
2017-12-19 23:59:59.999,18856.25,17295.2,13210.74822,-8.278687437852172,18950.0,16300.0,12956.283694109525,19878.20367321164,2.293600558490381,1.3654051495342354,0,18856.25,1.0,4.071808280261135e-05,0.9999592819172294,5.878305330034084,-9.46182364131487
2017-12-20 23:59:59.999,17295.2,16488.98,13450.496693,-4.6615245848559255,17720.35,14777.66,12956.283694109525,19878.20367321164,1.7691407423667442,1.6972910111958197,0,17295.2,1.0,0.0074734081322046,0.9925265918678272,-5.991221123579882,-12.571778821019286
2017-12-21 23:59:59.999,16480.52,15492.64,20324.2173,-6.042459873200167,17309.5,14022.0,12956.283694109525,19878.20367321164,1.19306925401483,2.062912520564091,0,16480.52,1.0,0.0008199566251498,0.9991800433748822,-18.897996404689188,-17.83817036791515
2017-12-22 23:59:59.999,15514.03,13326.61,36076.271175,-13.981025829038815,15699.34,10961.0,12956.283694109525,19878.20367321164,0.1551331177784339,2.7445232401161657,0,15514.03,1.0,1.364908994687516e-13,0.9999999999998956,-29.339364433335703,-22.946193163421068
2017-12-23 23:59:59.999,13326.61,13300.0,13141.538875,-0.1996756864649063,14950.0,12978.18,12956.283694109525,19878.20367321164,0.1465354593858748,2.804464265058958,0,13326.61,0.0,0.584065407481985,0.4159345925180472,-29.46635730858469,-19.34006833654962
2017-12-24 23:59:59.999,13300.0,13500.0,28557.534988,1.5037593984962516,13819.99,11640.0,12956.283694109525,19878.20367321164,0.233449241599995,2.738536244269805,0,13300.0,0.0,0.6659311656422954,0.3340688343577369,-21.9436606688561,-12.861849239380764
2017-12-25 23:59:59.999,13500.0,13699.34,15748.207607,1.476592592592585,14300.0,12708.0,12956.283694109525,19878.20367321164,0.3294638254922173,2.739647112652664,0,13500.0,0.0,0.5339057830597501,0.4660942169402821,-16.918208403430658,2.796885329427368
2017-12-26 23:59:59.999,13699.34,15689.01,15034.668104,14.52383837469542,16050.0,13533.0,12956.283694109525,19878.20367321164,1.197768187564601,1.836145428286772,0,13699.34,1.0,6.13679598932601e-14,0.999999999999971,1.267505086286147,17.96248120300752
2017-12-27 23:59:59.999,15709.98,15459.99,14959.864723,-1.4597479382064238,16498.05,14200.15,12956.283694109525,19878.20367321164,1.096599998675763,1.9351363603607363,0,15709.98,1.0,0.140301326495482,0.8596986735045502,16.00842224691801,14.518444444444434
2017-12-28 23:59:59.999,15459.97,14182.11,21717.858014,-8.265723328410946,15539.99,13150.0,12956.283694109525,19878.20367321164,0.5343998489984183,2.483216083891997,0,15459.97,1.0,5.127630122380591e-05,0.9999487236988084,6.632406015037606,3.5240383843309298
2017-12-29 23:59:59.999,14199.14,14378.9,18072.008116,1.3875932424723736,14981.0,13850.0,12956.283694109525,19878.20367321164,0.6533094415825585,2.525450465429577,0,14199.14,1.0,0.1512622297381884,0.8487377702618437,6.510370370370366,-8.3504950280483
2017-12-30 23:59:59.999,14378.99,12440.01,19221.158039,-13.484272093136465,14398.85,11750.0,12956.283694109525,19878.20367321164,-0.2320661617770658,3.34348442694524,-1,14378.99,1.0,3.76344236512704e-13,0.9999999999996558,-9.19263263777671,-19.534165287299665
2017-12-31 23:59:59.999,12345.1,13716.36,11768.989718,10.260039983890689,14050.11,12149.98,8016.212383139189,19878.20367321164,2.600161982009274,2.810767849375945,0,12345.1,1.0,5.5127106890664013e-08,0.9999999448729252,-12.573451097296772,-3.284067039389771
2018-01-01 23:59:59.999,13715.65,13380.0,8609.915844,-2.4522540965678963,13818.55,12750.0,8409.499644825271,19719.52035517473,2.3898243692647343,3.04805133319698,0,13715.65,1.0,0.080787051776393,0.9192129482236387,-13.45401905175877,-6.946984818031976
2018-01-02 23:59:59.999,13382.16,14675.11,20078.092111,9.67944693572498,15473.49,12890.02,8409.499644825271,19719.52035517473,2.941295802897581,2.36802197466918,0,13382.16,1.0,2.015413105492813e-06,0.9999979845869262,3.476210521565548,17.96702735769504
